t0, y0, y1t
10.200000151991844,0.23461770899255452,0.23533030741312558
10.30000015348196,0.28881265743601514,0.2893517138517877
10.400000154972076,0.3143702343513578,0.3146782721643678
10.500000156462193,0.30875672325175124,0.30879836168457947
10.600000157952309,0.27252914786698845,0.2722950898561847
10.700000159442425,0.20927999920468798,0.20878846579292717
10.800000160932541,0.1252809878212463,0.12457640599316498
10.900000162422657,0.02886114844529869,0.02801017347231994
11.000000163912773,-0.0704190366390192,-0.07133381233387708
11.10000016540289,-0.1627156045448972,-0.16360366374519886
11.200000166893005,-0.23887717367329245,-0.23964903104496735
11.300000168383121,-0.29135232073562234,-0.2919285375594066
11.400000169873238,-0.31493830473826046,-0.31525765377746356
11.500000171363354,-0.3072969019097741,-0.3073228442516327
11.60000017285347,-0.2691862082080662,-0.2689109996183023
11.700000174343586,-0.20438542939960347,-0.20383140109210043
11.800000175833702,-0.11932012020733081,-0.11853795617181702
11.900000177323818,-0.022425035281343708,-0.02148916823231762
12.000000178813934,0.07669222920035579,0.07769068853886192
12.10000018030405,0.16820387316265323,0.1691660030463821
12.200000181794167,0.24303635106537624,0.24386521935529734
12.300000183284283,0.2937700304049322,0.2943804578350083
12.400000184774399,0.31537484751311623,0.3157021504517464
12.500000186264515,0.3057090204566193,0.3057158368372499
12.600000187754631,0.2657313734296313,0.2654118541445039
12.700000189244747,0.1994062239766374,0.19878712586447111
12.800000190734863,0.1133102679748467,0.11244878915209597
12.90000019222498,0.015980444978816913,0.014958968718653307
13.000000193715096,-0.0829325514425052,-0.0840143243018009
13.100000195205212,-0.17362118375981184,-0.17465596362591734
13.200000196695328,-0.24709351895521064,-0.2479770684218461
13.300000198185444,-0.29606479405973696,-0.296706425609324
13.40000019967556,-0.31567969850892114,-0.316011572006562
13.500000201165676,-0.30399375920877075,-0.30397802700950177
13.600000202655792,-0.2621661008646841,-0.26179915056584246
13.700000204145908,-0.19434447277577716,-0.19365779833442254
13.800000205636024,-0.10725394624828456,-0.106311510221807
13.90000020712614,-0.009530068558855437,-0.008422368917619476
14.000000208616257,0.0891374032727921,0.09030201401598549
14.100000210106373,0.17896528497778258,0.18007119657018428
14.200000211596489,0.2510469979423626,0.2519828189645356
14.300000213086605,0.2982356707674309,0.2989054457026421
14.400000214576721,0.31585274854701617,0.31618578605398306
14.500000216066837,0.302151851555495,0.30211015830108057
14.600000217556953,0.25849189374114817,0.258074434599909
14.70000021904707,0.1892022998035551,0.1884456131164922
14.800000220537186,0.10115368920274873,0.1001287452537341
14.900000222027302,0.003076599088561685,0.0018821655539044458
15.000000223517418,-0.09530419975985471,-0.09655106745444889
15.100000225007534,-0.18423395632304246,-0.18540938493824394
15.20000022649765,-0.2548951521346423,-0.2558807570981979
15.300000227987766,-0.30028177143268286,-0.3009765772506024
15.400000229477882,-0.3158939434751151,-0.3162247180554507
15.500000230967999,-0.30018408364545857,-0.3001130298911778
15.600000232458115,-0.25471030054815486,-0.25423929988948774
15.70000023394823,-0.18398186234183972,-0.18315280027639236
15.800000235438347,-0.09501204900362452,-0.09390313958214407
15.900000236928463,0.0033772694433160666,0.004658843105994618
16.00000023841858,0.10143037221047017,0.10275881092098749
16.100000239908695,0.18942500908969737,0.19066824475315813
16.20000024139881,0.25863638982492837,0.259669215065872
16.300000242888927,0.30220225916141974,0.3029189341067505
16.400000244379044,0.3158032841823603,0.31612835135366724
16.50000024586916,0.29809129405136764,0.29798749626354637
16.600000247359276,0.25082291438352405,0.2502953873207053
16.700000248849392,0.17868535004286065,0.17778162437686248
16.800000250339508,0.08883159473888187,0.08763735687096395
16.900000251829624,-0.009828843250933639,-0.011197858451029595
17.00000025331974,-0.10751336923945513,-0.10892258839413148
17.100000254809856,-0.1945362872686502,-0.19584552597919574
17.200000256299973,-0.2622691641494587,-0.2633465719523632
17.30000025779009,-0.30399634960297195,-0.30473168522168115
17.400000259280205,-0.3155808265914028,-0.31589672717972245
17.50000026077032,-0.29587437341277323,-0.29573446684090743
17.600000262260437,-0.24683137228271557,-0.2462443843209721
17.700000263750553,-0.17331498401084733,-0.1723343835087622
17.80000026524067,-0.08261491134446301,-0.08133407797411589
17.900000266730785,0.016275429875661607,0.01773208272300447
18.0000002682209,0.11355065783219509,0.11503976266353128
18.100000269711018,0.1995656684429969,0.2009390134845354
18.200000271201134,0.26579197372731467,0.266911254377764
18.30000027269125,0.30566331127024193,0.30641405499860763
18.400000274181366,0.31522668162751366,0.3155299446354532
18.500000275671482,0.2935342640571928,0.29335490559584704
18.600000277161598,0.2427373545295331,0.24208802413699862
18.700000278651714,0.16787301587066517,0.16681340830781688
18.80000028014183,0.07636459852320153,0.07499599978849718
18.900000281631947,-0.022714339309688386,-0.024258720213613482
19.000000283122063,-0.1195397243993607,-0.12110771645830654
19.10000028461218,-0.20451106466927876,-0.20594652798901603
19.200000286102295,-0.26920336328083266,-0.2703617371706283
19.30000028759241,-0.3072024658377639,-0.30796532362520607
19.400000289082527,-0.31474101516474257,-0.31502816065104156
19.500000290572643,-0.29107195959971105,-0.29084983063837494
19.60000029206276,-0.23854258394887254,-0.23782808509321998
19.700000293552876,-0.16236172682384173,-0.16122106095744834
19.80000029504299,-0.07008326965772751,-0.06862583410009405
19.900000296533108,0.0291428851184459,0.030774978460602277
